id,title,priority,status,type,lane,release,urgency_tier,readiness,hard_blockers,active_dependency_edges,acceptance_criteria_present,packet_available,description_short
polylogue-3tl.10,Launch kit: announcement artifacts prepared so publication is one decision,P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,blocked-hard,polylogue-cfk,parent-child:polylogue-3tl;blocks:polylogue-cfk,False,False,"'Announce widely' fails when composed under adrenaline on launch day. The counter: every announcement artifact prepared, reviewed, and version-controlled in advance, so launching is choosing a date. All content derives …"
polylogue-3tl.15,"Anti-grep proof card: the ""why not grep ~/.claude"" answer, grounded in one finding",P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-3tl,True,False,"README/docs must answer the strongest skeptical reader directly: grep finds text; Polylogue resolves provider structure — paired tool calls/results, exit-code/is_error failure predicates, costs, lineage, typed units, ev…"
polylogue-6bu,"Docs-site verification lane (pages cache, link integrity)",P3,open,chore,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-3tl,True,False,DEMO-RADAR 07-01: generated pages cache blocked integration pushes and produced false failures; PR #2500 fixed link generation. Decide whether pages rendering stays a quick-gate source cache check or becomes a dedicated…
polylogue-6l6,Docs/theming/release-proof/control-plane polish,P3,open,chore,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-3tl,True,False,"Externally inspectable + internally dogfoodable polish set. PR #2500 already repaired docs-site links. GH issue thread (body + comments) is input, not authority; this bead's scope statement wins where they conflict."
polylogue-9e5.13,Doc-vs-code drift diff -> one docs-correction PR,P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,"Diff docs/ claims against established code truth: 'idempotent by content hash' phrasing vs the identity-hash fallback history, stale pathology docstring, blob_links naming, anything the deep-dive corrected that docs sti…"
polylogue-cpf.2,Doctrine: writer-class docstring convention + layering check,P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-cpf,True,False,"WHY: writer-class modules carry implicit invariants (single-writer, tier ownership, twin-sync) that new contributors/agents violate silently; a docstring convention + layering check makes the contract visible where the …"
polylogue-t46.1,Replace showcase QA with demo-driven CLI and visual tests,P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-t46,True,False,"Keep demo, synthetic data, real CLI subprocess checks, visual tests; remove the miniature QA bureaucracy between those behaviors and ordinary tests. GH issue thread (body + comments) is input, not authority; this bead's…"
polylogue-ttu,"Docs information architecture: tiered index, orphan sweep, stale-doc triage",P3,open,task,12-external-legibility-demos,L-legibility-demos,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-3tl,True,False,"docs/ has 54 entries with 43 top-level markdown files and the README index links ~26 of them — a flat namespace where getting-started sits alphabetically between generate.md and glossary.md, and an unknown number of pag…"
polylogue-1jc,Learned defaults: the archive proposes your configuration as judged candidates,P3,open,feature,13-config-preferences,M-config-preferences,T4-horizon,blocked-hard,polylogue-20d.14;polylogue-y4c,blocks:polylogue-20d.14;relates-to:polylogue-37t.10;relates-to:polylogue-37t.12;parent-child:polylogue-w8db;blocks:polylogue-y4c,True,False,"The archive records every polylogue invocation (its own dogfood telemetry + affordance usage), which means it can OBSERVE preference: the operator adds --view dialogue to 80% of codex reads; always re-sorts by recency; …"
polylogue-3xx,"Verb-behavior and ops preferences bundle: confirmations, judge defaults, copy formats, spend, quiesce",P3,open,feature,13-config-preferences,M-config-preferences,T4-horizon,blocked-hard,polylogue-y4c,parent-child:polylogue-w8db;blocks:polylogue-y4c,True,False,"Remaining inventory classes: destructive-op confirmation level, judge queue default filter + batch size, copy-affordance default format, open target; ops: runtime-adjustable embedding spend budget, per-root watch deboun…"
polylogue-y4c,"Configuration doctrine: great defaults, DB-backed runtime prefs, Nix module parity",P3,open,task,13-config-preferences,M-config-preferences,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-w8db,True,False,"Config today is one polylogue.toml + env vars + a 1,660-line config.py, with no stated doctrine for what DESERVES a knob (the operator: no pointless configurability, great defaults) and no separation between deployment …"
polylogue-y8w,"Reading preferences bundle: per-scope views, fold budgets, rows, pager",P3,open,feature,13-config-preferences,M-config-preferences,T4-horizon,blocked-hard,polylogue-y4c,relates-to:polylogue-1lm;parent-child:polylogue-w8db;relates-to:polylogue-x7d;blocks:polylogue-y4c,True,False,"Implementation bundle for the reading-class runtime prefs from the y4c inventory: per-scope default view preset (origin/repo/surface-scoped), per-block-type fold budgets as the default 1lm profile, timestamp style + tim…"
polylogue-013x,search_text excludes Write-tool file bodies (tool_input.$.content) — undocumented coverage gap,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,,True,False,"Construct-validity hunt 2026-07-06: blocks.search_text (archive_tiers/index.py:215, generated column) concatenates text + tool_name + tool_input $.command/$.file_path/$.path — but NOT $.content, so code an agent WROTE (…"
polylogue-0aj,Declared write-effects chain: post-commit effects as registry entries,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-a7xr,False,False,"archive/write_effects.py:commit_archive_write_effects is the one good choke point in the write path — FTS repair, blob leases, cache invalidation already flow through it. But its effect list is hard-coded: every new der…"
polylogue-1fp,Facade decomposition: split api/archive.py into per-capability protocols,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-9e5.14;polylogue-exb,blocks:polylogue-9e5.14;blocks:polylogue-exb;parent-child:polylogue-t46,False,False,"api/archive.py is a 5,259-line, 126-method God-facade; every surface (CLI, MCP, daemon, devtools) imports the whole Polylogue object to use its own small slice. Consequences: any facade edit rebuilds every surface's men…"
polylogue-1vpm.3,"Generic artifact edges: produced/consumed/mentioned/reported_by/derived_from across sessions, runs, delegations",P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-1vpm,True,False,"One derived relation linking archive objects to artifacts with edge type + evidence refs + confidence + extractor version — replacing the temptation to special-case .agent/scratch, report markdown, evidence packs, PR su…"
polylogue-1xc.10,Design spike: express session insights + aggregates as declared derived views over a single refresh engine,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-1xc,True,False,
polylogue-20d.11,"Read-profile mmap tuning: raise READ_MMAP, lower double-buffering cache",P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-20d,False,False,Readers get 32MiB cache / 128MiB mmap (connection_profile.py:84-87) against a 23GB index — mmap covers 0.5%. mmap'd pages are file-backed and shared across processes; RSS accounting stays honest and the OS page cache do…
polylogue-20d.7,EQP sweep + dbstat census on a live-archive copy,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-20d,False,False,"Systematic plan audit: monkeypatch sqlite3 execute in a pytest session against a reflink copy (cp --reflink index.db /realm/tmp/eqp-copy.db), log EXPLAIN QUERY PLAN during a scripted tour of every CLI verb + MCP insight…"
polylogue-212.5,D5 'The session that watched itself': live capture proof,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-212,True,False,"Live dev session with polylogued tailing; mid-session, query the archive for THIS session — messages typed a minute ago come back through MCP with ingest-cursor timestamps proving capture latency; end by generating the …"
polylogue-212.6,D8 'Pick up where I left off': abandoned-session triage to live continuation,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-tsk,parent-child:polylogue-212;blocks:polylogue-tsk,False,False,The memory-product moment as a demo: find_abandoned_sessions surfaces real abandoned work ranked by resumability; get_resume_brief composes the evidence-cited brief (every line resolvable); the operator picks one and ac…
polylogue-2n6,Harness remote-control lane: drive Claude Code / Codex sessions from Polylogue surfaces,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-37t.8,blocks:polylogue-37t.8,False,False,"Operator direction 2026-07-03: analogous to web-chat posting, coding-agent sessions should eventually be drivable — Claude Code has remote-control affordances (claude.ai/code session URLs / SendMessage-style continuatio…"
polylogue-30h,Display titles: synthesize when the stored title is a first-prompt echo,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,,False,False,"Session lists (web reader, CLI rows) render stored titles that are just the truncated first user prompt: 'do not launch any more subagents than these. you are supposed to work in a singl...', and three near-identical 'Y…"
polylogue-37t.18,"Second-brain entity graph: structural-vs-candidate mention split, backlinks, topic co-occurrence",P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-37t;related:polylogue-9l5.18,True,False,"Navigable knowledge graph over the archive: entities/entity_mentions/entity_topics + an entity_backlinks VIEW. The load-bearing split is STRUCTURAL vs CANDIDATE mentions — structural (bare #N repo-scoped, explicit refs)…"
polylogue-37t.21,Prompt/meta-workflow distillery: induce parametrized meta-prompts from high-value past sessions,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-37t.15,parent-child:polylogue-37t;blocks:polylogue-37t.15,True,False,"The operator stated dream — history is training data for HOW to work. Mine highest-value past sessions into 5-8 general PARAMETRIZED meta-prompts (params: repo, task-type, risk-tier) that would have beaten what was actu…"
polylogue-3tl.6,Publish the normalized session model as a versioned interchange schema,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-3tl,False,False,"There is no interchange format for agent sessions — every harness invents one, every archiver re-parses. Polylogue's normalized model (sessions/messages/blocks with roles, material origin, tool outcomes, lineage) is emp…"
polylogue-3tl.8,GitHub surface polish: the repo page itself is a landing page,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-3tl;relates-to:polylogue-3tl.4,False,False,"Strangers arrive at github.com/Sinity/polylogue before any docs site: the repo description, topics, social-preview card, pinned content, badge row, and issue-template experience ARE the first screen of the product. Most…"
polylogue-45i,Datasette lane: the archive as an explorable SQLite exhibit,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-3tl,False,False,index.db is already the artifact the SQLite/local-first crowd trusts most: a plain SQLite file. Shipping a Datasette package (metadata.json with named canned queries + docs page) makes 'explore your AI history in your b…
polylogue-4822,Curated polylogue.sdk + frozen public models: the external-consumer boundary lynchpin needs,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,,True,False,"Problem: downstream consumers (Lynchpin is the live example — raw sqlite + reimplemented models + a stale FROM conversations query) bypass the Python facade because the public boundary is broad, unversioned, and unstabl…"
polylogue-48h,Consolidate SQLite introspection helpers (10 copies of _table_exists and friends),P3,open,chore,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-a7xr,False,False,"Ten separate implementations of _table_exists exist across cli/commands/tutorial.py, cli/read_views/streaming_markdown.py, cli/commands/status.py, insights/readiness.py (async), operations/archive_debt.py, sources/live/…"
polylogue-7le,Consolidate the three session->HTML paths,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-t46,True,False,"Three independent renderers: rendering/renderers/html.py, the web shell's hand-rolled JS, and a third path (fables pass; re-verify inventory). One canonical renderer with the web consuming its output (or a shared templa…"
polylogue-7xv,Native git/repo awareness: session-to-commit/branch/repo correlation in Polylogue,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-l4kf,False,False,"Operator decision on polylogue-cuu (2026-07-03): Lynchpin is being dismantled; Polylogue owns session semantics and should potentially carry some git/repo awareness natively, with advanced cross-source correlation livin…"
polylogue-8jg9.3,SLO samples + idle-vs-stalled verdict: steady-state observability over convergence,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-8jg9,True,False,"The honesty keystone for daemon observability: backlog>0 is a defect ONLY when work is offered and not draining — idle backlog and stalled backlog are different verdicts, and conflating them trains operators to ignore a…"
polylogue-9e5,Audit lane: read-only analyses producing evidence artifacts,P3,open,epic,99-horizon-or-general,N-horizon,T4-horizon,epic-needs-child-closure,,,True,False,"The follow-up analysis catalog from the fables deep-dive: each item is a bounded, read-only analysis a sidecar agent can run during wait windows (PROCESS.md already prescribes 3-4 bounded sidecar research agents when th…"
polylogue-9e5.11,Test-suite economics: coverage vs fix-density map,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,"248k test lines vs 229k product lines, yet the embedding-staleness defect was untested. Map coverage + mutation scores per module against git fix-commit density: over-tested mechanical surface vs under-tested substrate.…"
polylogue-9e5.12,Schema-inference ROI: load-bearing or gold-plated?,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,"~13.5k lines in schemas/: trace what actually consumes generated packages at runtime vs test-time, and whether drift detection ever fired on a real provider change. Verdict decides whether the surface gets investment, m…"
polylogue-9e5.14,Facade decomposition map: which of api/archive.py's ~126 methods each surface uses,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,Call-graph CLI/MCP/daemon usage of the facade's methods; propose split boundaries along observed clusters rather than guessing. Input to the contracts program if the facade is due for decomposition; otherwise a document…
polylogue-9e5.15,Dead-code and script-silo sweep: coverage-informed removal audit,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5;relates-to:polylogue-9e5.5,True,False,"231k lines of product code accumulated through fast agent-driven iteration statistically carries dead weight, and nothing hunts it systematically: unreferenced functions/branches survive because tests import broadly and…"
polylogue-9e5.18,Wire atheris fuzz targets into CI,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,
polylogue-9e5.20,Flakiness tracking + quarantine lane,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,
polylogue-9e5.22,Per-module coverage tracking (beyond aggregate floor),P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,
polylogue-9e5.23,Extend coverage-manifest schema to accept bead: owners (retire gh#590 issue-refs),P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,
polylogue-9e5.5,Exhaustive table read/write matrix -> dead-table kill list,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,Parse every SQL string in the repo; build writer/reader site counts for all ~54 tables. Spot-checks already found otlp_telemetry with 0 readers and 4 tables with exactly 1. Method: script over rg-extracted SQL + table n…
polylogue-9e5.6,Hash-boundary census: classify every digest producer/consumer,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9e5,True,False,"Enumerate every digest producer (core/hashing.py, write.py _hash_bytes sites, blob store, snapshot fingerprints, paste evidence) and every consumer of a content_hash column; classify each comparison as meaningful or vac…"
polylogue-9e5.9,Heuristic accuracy benchmark: keyword classifiers vs hand-labeled truth,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-9e5,False,False,Hand-label ~100 sessions for work-event type and terminal state; score the keyword classifiers (extraction.py hard-coded confidences) against structural ground truth. Quantifies the payoff of the heuristic->structural s…
polylogue-9l5.10,"Process mining: workflow motifs, transition models, bottleneck discovery",P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,False,"SEQ in the DSL queries KNOWN patterns; nothing DISCOVERS unknown ones. Sessions are event sequences (typed tool calls with structural outcomes), which makes classic process mining applicable with zero labeling: directly…"
polylogue-9l5.11,Predictive advisories: calibrated classical models on structural labels,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-9l5.7,parent-child:polylogue-9l5;blocks:polylogue-9l5.7,True,False,"The honest ML niche beyond embeddings: supervised models where LABELS ARE STRUCTURAL (no human annotation, no LLM judging): abandonment early-warning (features from the first K turns -> P(never completes)), thrash-loop …"
polylogue-9l5.3,Pathology epidemiology: corpus-level rates and trends,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-9l5,False,False,"Detectors are per-session and deterministic; the epidemiology is missing: pathology rates over time, by model, by repo, by tool — 'is thrash-looping getting better since the March harness change?' Materialize as an arch…"
polylogue-9l5.5,Ship opinionated saved views as product defaults,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-9l5,False,False,"The DSL pipeline is the analytics API; ship the canned questions as named saved views (thrash loops, abandoned-with-question, most-expensive-failures, tools-that-break, model-failure-rates) so the analytics are discover…"
polylogue-9l5.7.1,Tag Layer-0 substrate insight payloads with evidence_tier so consumers can read rule-heuristic vs structural confidence,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-9l5.7,True,False,
polylogue-9yz,Named bounded-dialogue layout for operator-readable windows,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fnm,False,False,DEMO-RADAR open question: chatlog export currently uses a first-window bounded dialogue projection; make it a reusable named layout (read-view/render profile) — bounded operator-readable dialogue window with explicit el…
polylogue-a7xr,Substrate consolidation: kill the storage twins and split the god-modules,P3,open,epic,99-horizon-or-general,N-horizon,T4-horizon,epic-needs-child-closure,,,True,False,"WHY: internal duplication is where correctness quietly dies — the sync/async storage twins must be edited in pairs or daemon and CLI diverge (standing trap, see storage twins memory), god-modules resist review, and dead…"
polylogue-a7xr.13,"api/contracts write-surface shadow adapters verify copies, not surfaces — delete or re-anchor",P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr;related:polylogue-f94,True,False,"Abstraction audit: api/contracts/ (8 files, 977 LOC) write-surface protocols (IngestSurface, MaintenanceSurface, TagMutationSurface, SessionDeleteSurface) have zero consumers outside the package; the adapters are constr…"
polylogue-a7xr.15,payloads.py: generic from_row for the 74 identical-name copy lines (keeps typed wire contract),P3,open,chore,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,related:polylogue-20d.2;parent-child:polylogue-a7xr,True,False,"Abstraction audit (rg-verified): 30 hand-rolled from_row/from_* classmethods in surfaces/payloads.py where 74 of 74 x=row.y copy lines are identical-name — pure mechanical transcription across 2,921 LOC / 85 classes. Th…"
polylogue-a7xr.16,Table-drive the hand-aligned column triplicates in archive_tiers write/read hot core,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,"Abstraction audit: archive_tiers/write.py:1420-1430 hand-aligns a 30-column messages INSERT to 30 placeholders, blocks tuple-yield at :1498-1504 must stay positionally synced by hand; archive.py:4898-5780 has 14 query_*…"
polylogue-a7xr.4,One percentile implementation: three algorithms across five copies skew operator-facing stats,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,"Divergence audit: _percentile exists 5x with three algorithms — linear interpolation (daemon/status.py:1306, daemon/live_ingest_attempt_progress.py:167, daemon/cursor_lag_baseline.py:320), nearest-rank q-in-[0,1] (insig…"
polylogue-a7xr.7,Role synonym vocabulary maintained by hand in two directions + normalize_role name collision,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,core/enums.py:127-134 Role.normalize maps synonyms->canonical; archive/message/roles.py:18-24 ROLE_SQL_VALUES holds the SAME sets inverted for SQL role-filter expansion. Adding a synonym to one without the other makes -…
polylogue-a7xr.8,Index-tier sibling-path derivation pasted ~7x with divergent existence rules,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,"Seven daemon/CLI sites re-derive 'the index.db next to this anchor' with different fallback behavior — provenance.py:194 uses the path even when absent, fts_status.py:156 returns None when missing, embedding_backlog.py:…"
polylogue-a7xr.9,"Mechanical helper dedup sweep: scalar coercion quadruplet, _table_exists x40, provenance vocab x6, title/tags mixin",P3,open,chore,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-a7xr,True,False,Bundle of zero-risk verbatim-copy consolidations from the divergence audit: (a) daemon scalar-coercion helpers (_required_str/_optional_str/_row_int/_row_float) copied across 5+ status modules with ALREADY-diverged sign…
polylogue-at44,"user_settings table is dead: DDL + migration 004 exist, zero runtime read/write helpers",P3,open,bug,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,related:polylogue-f2qv;related:polylogue-w8db,True,False,"Verified live 2026-07-06: rg over polylogue/ finds user_settings only in the DDL (user.py), migration 004, and an unrelated filename string in artifact_taxonomy/runtime.py — no reader, no writer, table is empty and unwi…"
polylogue-b1n,WebUI-driven posting: operator drives web chats from the workbench,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-ptx,parent-child:polylogue-bby;relates-to:polylogue-bby.11;blocks:polylogue-ptx,False,False,"Operator direction 2026-07-03 (with the ptx un-gate): posting should eventually be user-drivable from the web UI, not only agent-drivable. The workbench gains a compose surface that sends into a target web chat (ChatGPT…"
polylogue-bby.1,Workbench responsive under slow/missing routes,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-bby,False,False,"Truthful partial/stale/error state instead of blocking or silently failing; fast initial results. Live probe showed a populated result list under chips claiming 'checking / 0 convs / 0 msgs'. GH thread is input, not aut…"
polylogue-bby.10,Timeline and firehose: the archive as a scrubbable stream,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,blocked-hard,polylogue-20d.12;polylogue-20d.13,blocks:polylogue-20d.12;blocks:polylogue-20d.13;parent-child:polylogue-bby,True,False,"Raw-log 05-09, uncaptured: (1) a scrubbable TIMELINE of all AI activity — sessions as spans on a time axis (lane per origin/repo), zoomable months-to-minutes where zoom changes semantic density (year: heat; week: sessio…"
polylogue-bby.12,Session replay: play a session back the way it happened,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-bby,True,False,"The forensic UX nothing else has: scrub through a session on its own event-time — messages and tool calls appear at recorded timestamps (or compressed 10x/60x), the ap7 semantic cards animating in sequence, with a paral…"
polylogue-bby.13,The day page: a daily narrative the operator actually reads,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-bby,True,False,"Day summaries exist as data with no operator-facing face. The day page composes one scannable narrative per day: sessions as a lane-grouped strip (repo lanes), outcomes and costs, what changed (yrx aggregates), notable …"
polylogue-bby.4,Live session tailing as a first-class mode,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-bby,False,False,"SSE granular topics + append-mode ingestion exist; the UI treats the archive as static. A 'live' mode that follows an in-flight session (auto-refresh transcript tail, cursor-latency chip) — also the substrate for the se…"
polylogue-bby.5,Long-session navigation: phases/windows/minimap,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-bby,False,False,"The substrate has temporal windows, phases, and work events; the reader has a flat scroll. Phase-boundary jump list / minimap for multi-thousand-message sessions, driven by the existing phase/work-event reads."
polylogue-ca4,Decision: DuckDB as the optional OLAP engine over the archive,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,,True,False,"The analytics tower will stress SQLite's analytical ceiling: window functions exist but columnar scans, percentile_cont, grouping sets, and vectorized aggregation over millions of block rows are where DuckDB is 10-100x.…"
polylogue-cpf.1,Doctrine lint: reject TEXT timestamps in new durable DDL,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-cpf,True,False,"WHY: TEXT timestamps in durable DDL re-introduce the exact ambiguity the four-time-kinds doctrine exists to kill (tz-unknown, lexicographic-vs-temporal sort divergence). A lint at DDL-review time is orders cheaper than …"
polylogue-f94,Kill-or-commit the TUI (~373 lines of skeletal Textual screens),P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,,False,False,"DECIDED (operator, 2026-07-03): KILL. Delete ui/tui (~373 lines of skeletal Textual screens) — the web reader owns interactive reading and the fzf-select pattern owns terminal interactivity (jnj.11 extends it). Reversib…"
polylogue-fie,"Decision: archive scaling doctrine — keep everything, optimize the ceilings",P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-1xc,False,False,Doctrine settled by operator (2026-07-03): NO retention/pruning — session data is important and worth the storage; keep-everything is permanent policy. What remains undecided is how to keep the system fast and operable …
polylogue-fnm.3,"SEQ modifiers: within:<duration> and {n,} occurrence counts",P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fnm,False,False,SEQ matches non-contiguous subsequences over ToolCategory with no time/count constraints.
polylogue-fnm.7,Generalized child-count predicates: count(unit where ...) comparisons,P3,open,feature,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-fnm;relates-to:polylogue-fnm.1,False,False,`sessions where count(action where is_error:true) >= 3` — quantified child predicates beyond EXISTS. Lower as correlated aggregate subqueries on the unit relations; cap nesting depth 1 initially. Unlocks threshold quest…
polylogue-jnj,Product surface algebra: one rule per concern across CLI/config/onboarding,P3,open,epic,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,relates-to:polylogue-38x,False,False,"The CLI grew per-view flags, boolean mode muxes, mixed output dialects, and onboarding remnants faster than its projection/render algebra. This program collapses them: agents and users should be able to infer one rule f…"
polylogue-jnj.11,Extend the fzf pattern from select to ambiguous-result moments,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-jnj,False,False,"select has fzf; the ambiguous moments do not: multi-hit read REF, ambiguous session refs, multi-candidate resume. Wherever the CLI currently errors with 'ambiguous' or silently picks first, offer the same picker (TTY-ga…"
polylogue-jnj.12,Empty-result guidance: 0 hits explains itself,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,needs-acceptance-criteria,,parent-child:polylogue-jnj,False,False,"Today 0 hits is a dead end; the facet machinery + diagnose_query_miss can say why: which predicate zeroed the set, nearest non-empty relaxation, did FTS vs structured disagree, origin coverage note. One bounded diagnosi…"
polylogue-jnj.13,Bare-invocation triage: status + five most recent sessions with one-key open,P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-jnj,True,False,"No-arg polylogue on a tty currently shows status/stats — reasonable, but for a reader product the more inviting default is status PLUS the five most recent sessions with one-key open. The select renderer already produce…"
polylogue-jnj.3,Output dialect normalization (--format/--json + --to/--out),P3,open,task,99-horizon-or-general,N-horizon,T4-horizon,future-ready-or-spec-needed,,parent-child:polylogue-jnj,True,False,"Mixed --output/--output-format/--format/--to/--out and plain/text/plaintext families; standardize, remove aliases not buying value."
